3055,342,366,3641=342,366,3055,3641$
7500,752,757,7567=752,757,7500,7567$
9886,982,985,9843=982,985,9843,9886$
411,664,590,238=238,411,590,664$
141,148,143,1414=141,143,148,1414$
5342,538,531,530=530,531,538,5342$
2407,676,6979,362=362,676,2407,6979$
6130,7322,9423,6394=6130,6394,7322,9423$
8224,8246,8234,826=826,8224,8234,8246$
328,299,2704,5460=299,328,2704,5460$
404,8675,6332,4022=404,4022,6332,8675$
683,685,694,691=683,685,691,694$
9070,6878,315,508=315,508,6878,9070$
7899,7820,783,786=783,786,7820,7899$
617,615,611,619=611,615,617,619$
408,401,4024,4061=401,408,4024,4061$
611,6176,618,6163=611,618,6163,6176$
740,4919,135,470=135,470,740,4919$
4455,6282,3243,359=359,3243,4455,6282$
302,3035,309,3025=302,309,3025,3035$
5977,591,591,5967=591,591,5967,5977$
344,8539,272,568=272,344,568,8539$
906,9934,309,4449=309,906,4449,9934$
7727,775,7734,7722=775,7722,7727,7734$
285,279,296,2417=279,285,296,2417$
8826,3491,259,237=237,259,3491,8826$
3354,380,369,3516=369,380,3354,3516$
1445,147,1489,146=146,147,1445,1489$
886,889,8812,884=884,886,889,8812$
1443,9641,255,2837=255,1443,2837,9641$
2269,125,9302,853=125,853,2269,9302$
6703,602,600,670=600,602,670,6703$
6558,6594,6511,659=659,6511,6558,6594$
210,297,2278,2835=210,297,2278,2835$
3075,3090,305,3041=305,3041,3075,3090$
921,9996,906,9810=906,921,9810,9996$
9323,931,939,938=931,938,939,9323$
910,529,301,7851=301,529,910,7851$
321,3891,3607,3117=321,3117,3607,3891$
710,719,7191,744=710,719,744,7191$
467,5528,8879,8625=467,5528,8625,8879$
335,7891,8146,707=335,707,7891,8146$
2165,7677,892,491=491,892,2165,7677$
2202,2294,2219,2287=2202,2219,2287,2294$
989,7517,583,391=391,583,989,7517$
920,9289,9227,926=920,926,9227,9289$
914,6694,495,985=495,914,985,6694$
4283,8843,7277,1874=1874,4283,7277,8843$
7164,772,7688,716=716,772,7164,7688$
578,573,5749,5797=573,578,5749,5797$
928,9414,9703,9590=928,9414,9590,9703$
479,4425,4262,4215=479,4215,4262,4425$
102,1393,1700,1108=102,1108,1393,1700$
5939,484,4432,2756=484,2756,4432,5939$
966,2698,684,178=178,684,966,2698$
541,5490,570,506=506,541,570,5490$
734,775,7060,710=710,734,775,7060$
3416,3120,394,3271=394,3120,3271,3416$
297,2923,2807,2691=297,2691,2807,2923$
274,729,7598,337=274,337,729,7598$
817,209,8245,753=209,753,817,8245$
3265,3208,3299,3224=3208,3224,3265,3299$
698,6113,668,619=619,668,698,6113$
5117,862,2353,2122=862,2122,2353,5117$
269,7645,354,571=269,354,571,7645$
3554,383,308,353=308,353,383,3554$
9738,798,3809,1453=798,1453,3809,9738$
316,699,8099,901=316,699,901,8099$
2536,251,2539,250=250,251,2536,2539$
214,221,2249,2269=214,221,2249,2269$
391,3922,3953,3960=391,3922,3953,3960$
446,627,6066,461=446,461,627,6066$
1105,882,1121,8623=882,1105,1121,8623$
5661,527,532,5089=527,532,5089,5661$
8911,898,8094,845=845,898,8094,8911$
6612,664,6653,6610=664,6610,6612,6653$
799,132,795,2078=132,795,799,2078$
248,258,2566,2561=248,258,2561,2566$
225,2491,2765,240=225,240,2491,2765$
4289,4719,464,4208=464,4208,4289,4719$
2206,224,2589,278=224,278,2206,2589$
5642,5233,5217,5383=5217,5233,5383,5642$
2010,771,515,7042=515,771,2010,7042$
593,766,9083,9501=593,766,9083,9501$
3181,3133,318,3185=318,3133,3181,3185$
441,493,459,4130=441,459,493,4130$
9099,9017,904,9092=904,9017,9092,9099$
5629,5651,569,565=565,569,5629,5651$
377,3069,351,339=339,351,377,3069$
609,6074,605,6050=605,609,6050,6074$
451,285,7933,5303=285,451,5303,7933$
3149,624,4368,385=385,624,3149,4368$
557,553,5210,564=553,557,564,5210$
7768,732,7165,786=732,786,7165,7768$
3791,3169,3834,3552=3169,3552,3791,3834$
667,664,666,664=664,664,666,667$
7127,721,7590,7822=721,7127,7590,7822$
6292,6760,6772,606=606,6292,6760,6772$
971,421,874,787=421,787,874,971$
199,141,1187,120=120,141,199,1187$
624,6341,631,6390=624,631,6341,6390$
189,165,1854,174=165,174,189,1854$
136,533,385,678=136,385,533,678$
5209,522,526,5274=522,526,5209,5274$
9842,907,988,903=903,907,988,9842$
536,1479,758,2589=536,758,1479,2589$
436,425,446,4629=425,436,446,4629$
600,6068,601,6058=600,601,6058,6068$
534,531,5324,532=531,532,534,5324$
4704,4905,422,4957=422,4704,4905,4957$
769,777,472,680=472,680,769,777$
7243,756,7955,766=756,766,7243,7955$
9999,7705,915,2123=915,2123,7705,9999$
891,8105,857,815=815,857,891,8105$
9221,996,921,9397=921,996,9221,9397$
219,6944,896,451=219,451,896,6944$
6971,582,6007,285=285,582,6007,6971$
9566,953,959,9575=953,959,9566,9575$
7498,811,5940,5920=811,5920,5940,7498$
615,6131,6153,617=615,617,6131,6153$
3573,3788,3000,3648=3000,3573,3648,3788$
5753,529,5890,5950=529,5753,5890,5950$
857,3962,6819,171=171,857,3962,6819$
4393,4751,4368,451=451,4368,4393,4751$
270,4503,998,9295=270,998,4503,9295$
563,8760,3735,256=256,563,3735,8760$
7371,2335,601,681=601,681,2335,7371$
909,997,9622,9226=909,997,9226,9622$
6768,880,268,2117=268,880,2117,6768$
5149,2155,6337,3627=2155,3627,5149,6337$
5193,5315,579,507=507,579,5193,5315$
4922,4328,467,448=448,467,4328,4922$
955,993,901,922=901,922,955,993$
7592,713,7735,7298=713,7298,7592,7735$
7760,7119,7543,729=729,7119,7543,7760$
1386,1397,1369,1342=1342,1369,1386,1397$
995,9860,907,900=900,907,995,9860$
712,6557,7113,4345=712,4345,6557,7113$
296,294,2908,294=294,294,296,2908$
5217,5169,5998,5453=5169,5217,5453,5998$
4298,4248,8118,682=682,4248,4298,8118$
400,2809,740,210=210,400,740,2809$
3521,3455,360,346=346,360,3455,3521$
8504,8261,872,8155=872,8155,8261,8504$
360,315,318,349=315,318,349,360$
6919,644,6599,6044=644,6044,6599,6919$
8842,8046,864,8242=864,8046,8242,8842$
773,750,7966,735=735,750,773,7966$
2374,2372,2378,231=231,2372,2374,2378$
6659,6308,6319,657=657,6308,6319,6659$
4981,416,4376,493=416,493,4376,4981$
2226,2995,231,281=231,281,2226,2995$
642,875,897,900=642,875,897,900$
5592,5579,5058,555=555,5058,5579,5592$
945,9446,9416,944=944,945,9416,9446$
6271,4656,5709,690=690,4656,5709,6271$
575,321,299,6649=299,321,575,6649$
5719,5027,5100,5528=5027,5100,5528,5719$
7425,743,748,744=743,744,748,7425$
858,181,3854,943=181,858,943,3854$
9159,918,919,9106=918,919,9106,9159$
9623,962,961,9607=961,962,9607,9623$
783,6903,8132,283=283,783,6903,8132$
924,991,987,9829=924,987,991,9829$
7652,7683,7621,7648=7621,7648,7652,7683$
6669,667,664,6622=664,667,6622,6669$
635,5428,429,806=429,635,806,5428$
6585,653,654,654=653,654,654,6585$
4158,8244,592,646=592,646,4158,8244$
444,4487,442,441=441,442,444,4487$
790,7947,7967,792=790,792,7947,7967$
164,447,347,4513=164,347,447,4513$
5851,500,525,574=500,525,574,5851$
4337,435,432,434=432,434,435,4337$
933,967,941,934=933,934,941,967$
9539,676,3308,618=618,676,3308,9539$
387,3812,386,384=384,386,387,3812$
924,9276,9287,928=924,928,9276,9287$
7724,776,741,7404=741,776,7404,7724$
128,125,1259,128=125,128,128,1259$
635,697,6524,675=635,675,697,6524$
351,319,306,3358=306,319,351,3358$
147,456,4220,485=147,456,485,4220$
8579,834,824,8505=824,834,8505,8579$
429,427,4219,426=426,427,429,4219$
764,7426,7343,7086=764,7086,7343,7426$
937,9239,9112,967=937,967,9112,9239$
7476,7836,7122,7100=7100,7122,7476,7836$
5621,100,9001,8369=100,5621,8369,9001$
1742,1765,1793,177=177,1742,1765,1793$
5778,1412,242,3193=242,1412,3193,5778$
6849,622,688,6233=622,688,6233,6849$
4894,481,489,4896=481,489,4894,4896$
209,203,202,2059=202,203,209,2059$
9139,918,912,910=910,912,918,9139$
9117,917,912,9148=912,917,9117,9148$
9204,5094,3113,6183=3113,5094,6183,9204$
8794,435,9132,9574=435,8794,9132,9574$
212,2314,231,216=212,216,231,2314$
3618,365,3689,362=362,365,3618,3689$
407,407,409,4033=407,407,409,4033$
601,6099,661,6334=601,661,6099,6334$
266,266,262,2602=262,266,266,2602$
1878,186,184,1876=184,186,1876,1878$
424,420,420,4222=420,420,424,4222$
2397,2521,2519,2374=2374,2397,2519,2521$
5025,4043,7843,464=464,4043,5025,7843$
190,192,194,191=190,191,192,194$
9458,122,853,1664=122,853,1664,9458$
1144,1187,1100,116=116,1100,1144,1187$
3135,318,3159,316=316,318,3135,3159$
374,371,370,3794=370,371,374,3794$
622,625,6297,627=622,625,627,6297$
294,557,8632,811=294,557,811,8632$
812,802,849,8359=802,812,849,8359$
796,7973,796,7925=796,796,7925,7973$
961,9637,966,969=961,966,969,9637$
2052,206,209,2040=206,209,2040,2052$
512,2303,5793,4776=512,2303,4776,5793$
7746,342,556,490=342,490,556,7746$
9908,9919,992,9953=992,9908,9919,9953$
887,450,362,2069=362,450,887,2069$
9653,9619,9622,967=967,9619,9622,9653$
2644,266,218,2136=218,266,2136,2644$
876,884,849,8602=849,876,884,8602$
8538,8522,8541,859=859,8522,8538,8541$
5959,9466,280,960=280,960,5959,9466$
285,2867,285,284=284,285,285,2867$
1469,585,3768,818=585,818,1469,3768$
1232,4349,2249,4598=1232,2249,4349,4598$
225,2435,257,2876=225,257,2435,2876$
1947,1411,196,1694=196,1411,1694,1947$
683,266,3766,7585=266,683,3766,7585$
1797,1739,177,177=177,177,1739,1797$
361,356,347,3375=347,356,361,3375$
817,8424,8264,8220=817,8220,8264,8424$
6900,425,9062,1622=425,1622,6900,9062$
7960,7722,700,733=700,733,7722,7960$
3252,302,3869,3992=302,3252,3869,3992$
2176,218,214,218=214,218,218,2176$
8938,912,3008,4146=912,3008,4146,8938$
2909,2739,6943,896=896,2739,2909,6943$
5980,5708,555,5426=555,5426,5708,5980$
691,650,6770,636=636,650,691,6770$
938,8544,791,7222=791,938,7222,8544$
1786,199,176,164=164,176,199,1786$
201,2058,201,2009=201,201,2009,2058$
9800,966,9791,915=915,966,9791,9800$
5175,4603,732,431=431,732,4603,5175$
796,259,5350,3112=259,796,3112,5350$
5894,5743,508,5021=508,5021,5743,5894$
305,309,3044,307=305,307,309,3044$
317,3497,392,346=317,346,392,3497$
373,2848,607,818=373,607,818,2848$
375,5059,7511,9400=375,5059,7511,9400$
8811,8276,8627,875=875,8276,8627,8811$
660,205,2030,729=205,660,729,2030$
9005,999,982,936=936,982,999,9005$
521,5221,5229,522=521,522,5221,5229$
767,7602,764,7611=764,767,7602,7611$
2962,2847,2530,2242=2242,2530,2847,2962$
2075,201,2087,2005=201,2005,2075,2087$
8601,4330,6880,1421=1421,4330,6880,8601$
2680,262,234,296=234,262,296,2680$
5068,2930,1154,674=674,1154,2930,5068$
607,783,702,5481=607,702,783,5481$
9965,7647,488,9862=488,7647,9862,9965$
223,2624,247,2553=223,247,2553,2624$
528,5206,527,527=527,527,528,5206$
3489,4065,2157,143=143,2157,3489,4065$
236,2895,780,756=236,756,780,2895$
353,388,3708,3685=353,388,3685,3708$
397,3823,399,386=386,397,399,3823$
9638,7086,133,444=133,444,7086,9638$
587,580,586,583=580,583,586,587$
1932,197,1929,1962=197,1929,1932,1962$
2095,433,982,847=433,847,982,2095$
1767,595,9721,9487=595,1767,9487,9721$
581,4515,411,176=176,411,581,4515$
8242,8452,7573,1178=1178,7573,8242,8452$
386,386,3845,3868=386,386,3845,3868$
817,810,810,816=810,810,816,817$
9564,958,9602,950=950,958,9564,9602$
7866,7899,7877,783=783,7866,7877,7899$
459,6542,3839,156=156,459,3839,6542$
3542,350,355,356=350,355,356,3542$
328,923,7079,233=233,328,923,7079$
827,8702,8957,8819=827,8702,8819,8957$
845,7044,1709,8853=845,1709,7044,8853$
5388,5671,526,5779=526,5388,5671,5779$
147,1750,1431,1984=147,1431,1750,1984$
2572,2042,2510,280=280,2042,2510,2572$
2858,2853,283,287=283,287,2853,2858$
4487,4106,4040,4709=4040,4106,4487,4709$
7386,604,837,8285=604,837,7386,8285$
767,1273,803,857=767,803,857,1273$
2061,2195,243,207=207,243,2061,2195$
4455,4490,444,4484=444,4455,4484,4490$
3325,332,332,330=330,332,332,3325$
5278,595,513,8448=513,595,5278,8448$
277,2656,417,9436=277,417,2656,9436$
3958,399,3973,393=393,399,3958,3973$
521,5241,527,5257=521,527,5241,5257$
899,1189,375,1386=375,899,1189,1386$
6890,6811,6829,687=687,6811,6829,6890$
432,5667,3098,793=432,793,3098,5667$
1551,9894,959,7114=959,1551,7114,9894$
242,241,240,249=240,241,242,249$
9774,9716,979,979=979,979,9716,9774$
130,1390,137,136=130,136,137,1390$
3086,377,316,326=316,326,377,3086$
5228,568,8318,6052=568,5228,6052,8318$
340,3147,3366,315=315,340,3147,3366$
6084,603,6034,6048=603,6034,6048,6084$
175,174,1734,1700=174,175,1700,1734$
4842,479,4960,4691=479,4691,4842,4960$
219,478,344,774=219,344,478,774$
760,2739,1911,992=760,992,1911,2739$
6183,6563,644,6411=644,6183,6411,6563$
766,7011,759,749=749,759,766,7011$
354,3646,339,3834=339,354,3646,3834$
571,5727,570,5755=570,571,5727,5755$
1517,1634,1470,1678=1470,1517,1634,1678$
756,758,752,758=752,756,758,758$
885,823,8378,8135=823,885,8135,8378$
244,9939,808,761=244,761,808,9939$
9199,950,9440,983=950,983,9199,9440$
288,2830,2816,284=284,288,2816,2830$
9013,559,2705,7098=559,2705,7098,9013$
232,2397,231,233=231,232,233,2397$
501,535,516,532=501,516,532,535$
834,9795,237,436=237,436,834,9795$
5540,792,261,214=214,261,792,5540$
911,9061,509,770=509,770,911,9061$
2343,460,373,595=373,460,595,2343$
2606,2691,265,2643=265,2606,2643,2691$
3439,2494,9765,808=808,2494,3439,9765$
9629,9675,965,9652=965,9629,9652,9675$
157,8012,7184,5797=157,5797,7184,8012$
2929,293,291,2971=291,293,2929,2971$
4120,4133,4179,416=416,4120,4133,4179$
111,1140,1130,1197=111,1130,1140,1197$
9809,9626,9757,9045=9045,9626,9757,9809$
6889,616,6063,6737=616,6063,6737,6889$
2656,266,263,264=263,264,266,2656$
9704,9200,541,1170=541,1170,9200,9704$
6796,671,6754,672=671,672,6754,6796$
317,318,311,3102=311,317,318,3102$
1553,1521,1547,156=156,1521,1547,1553$
581,425,7952,4937=425,581,4937,7952$
2751,294,2838,208=208,294,2751,2838$
193,1992,190,1993=190,193,1992,1993$
4379,6349,651,7615=651,4379,6349,7615$
6450,7540,846,2168=846,2168,6450,7540$
6733,3394,5725,4850=3394,4850,5725,6733$
628,621,6261,629=621,628,629,6261$
865,869,869,861=861,865,869,869$
9327,9991,900,916=900,916,9327,9991$
3076,3181,303,3968=303,3076,3181,3968$
144,304,906,9456=144,304,906,9456$
2634,235,2766,2805=235,2634,2766,2805$
148,1087,742,5072=148,742,1087,5072$
184,185,1830,180=180,184,185,1830$
939,9010,9116,988=939,988,9010,9116$
488,483,4833,487=483,487,488,4833$
409,4043,4091,402=402,409,4043,4091$
345,3455,344,341=341,344,345,3455$
6672,668,6657,666=666,668,6657,6672$
7799,7869,599,7429=599,7429,7799,7869$
9161,846,602,7518=602,846,7518,9161$
916,9580,9281,9862=916,9281,9580,9862$
792,710,781,7267=710,781,792,7267$
6580,2507,713,6640=713,2507,6580,6640$
6233,6260,6205,622=622,6205,6233,6260$
7683,7664,760,7629=760,7629,7664,7683$
729,3895,785,1357=729,785,1357,3895$
3333,324,374,300=300,324,374,3333$
984,985,9869,981=981,984,985,9869$
889,1493,9314,754=754,889,1493,9314$
8478,8416,844,8486=844,8416,8478,8486$
786,7406,703,708=703,708,786,7406$
689,637,6095,677=637,677,689,6095$
9957,2385,2302,634=634,2302,2385,9957$
1788,682,3024,258=258,682,1788,3024$
214,8858,157,981=157,214,981,8858$
2575,2502,251,2511=251,2502,2511,2575$
185,192,147,1243=147,185,192,1243$
175,1104,1560,1326=175,1104,1326,1560$
1256,1119,191,158=158,191,1119,1256$
357,3514,353,351=351,353,357,3514$
9626,9036,979,991=979,991,9036,9626$
564,5665,5645,566=564,566,5645,5665$
7751,7782,7774,7734=7734,7751,7774,7782$
6213,675,666,604=604,666,675,6213$
1926,4586,707,328=328,707,1926,4586$
700,793,7324,722=700,722,793,7324$
9513,9799,929,9657=929,9513,9657,9799$
5929,5977,598,5936=598,5929,5936,5977$
1203,764,801,417=417,764,801,1203$
560,563,5686,5696=560,563,5686,5696$
618,641,656,620=618,620,641,656$
470,517,5635,1229=470,517,1229,5635$
5815,9156,445,548=445,548,5815,9156$
2396,222,254,2826=222,254,2396,2826$
523,5503,5011,5882=523,5011,5503,5882$
535,552,4127,3640=535,552,3640,4127$
124,144,1617,194=124,144,194,1617$
2397,2869,230,271=230,271,2397,2869$
471,4717,4724,4758=471,4717,4724,4758$
9969,7937,893,7231=893,7231,7937,9969$
4137,486,4462,4533=486,4137,4462,4533$
929,987,2442,5510=929,987,2442,5510$
570,348,781,496=348,496,570,781$
6395,6635,2672,6937=2672,6395,6635,6937$
9679,9642,9675,961=961,9642,9675,9679$
827,826,826,824=824,826,826,827$
927,1836,212,410=212,410,927,1836$
631,6353,631,633=631,631,633,6353$
5888,5808,580,5833=580,5808,5833,5888$
842,8470,845,8451=842,845,8451,8470$
4678,307,613,7581=307,613,4678,7581$
9773,924,990,9058=924,990,9058,9773$
899,8038,813,8504=813,899,8038,8504$
967,9657,9651,966=966,967,9651,9657$
8237,2637,409,8448=409,2637,8237,8448$
686,9801,553,192=192,553,686,9801$
448,400,4144,4398=400,448,4144,4398$
206,2095,209,203=203,206,209,2095$
349,3439,342,3451=342,349,3439,3451$
1240,413,2736,154=154,413,1240,2736$
151,4958,4678,1622=151,1622,4678,4958$
5228,320,2777,287=287,320,2777,5228$
6452,687,643,6588=643,687,6452,6588$
840,190,565,616=190,565,616,840$
8413,8489,8448,8419=8413,8419,8448,8489$
6850,556,568,6888=556,568,6850,6888$
4622,467,4606,463=463,467,4606,4622$
4875,2306,809,739=739,809,2306,4875$
491,4931,4959,499=491,499,4931,4959$
7173,717,7191,713=713,717,7173,7191$
7198,782,9098,110=110,782,7198,9098$
6934,659,6870,691=659,691,6870,6934$
1374,7061,4175,6691=1374,4175,6691,7061$
9039,9568,9652,9879=9039,9568,9652,9879$
982,9868,9878,9829=982,9829,9868,9878$
755,7609,7398,749=749,755,7398,7609$
5113,221,3435,5247=221,3435,5113,5247$
719,7483,7113,790=719,790,7113,7483$
844,8420,8439,8457=844,8420,8439,8457$
666,699,616,6900=616,666,699,6900$
9678,6153,684,483=483,684,6153,9678$
3417,345,3454,342=342,345,3417,3454$
9051,6886,4737,8005=4737,6886,8005,9051$
5086,3749,1886,3157=1886,3157,3749,5086$
1095,104,104,102=102,104,104,1095$
266,5241,3379,441=266,441,3379,5241$
4360,449,4045,4440=449,4045,4360,4440$
358,355,354,358=354,355,358,358$
5290,5264,5213,526=526,5213,5264,5290$
231,225,241,214=214,225,231,241$
1423,1466,149,146=146,149,1423,1466$
1816,1574,161,158=158,161,1574,1816$
3725,3733,374,370=370,374,3725,3733$
9584,9245,974,947=947,974,9245,9584$
515,563,5100,5754=515,563,5100,5754$
984,529,9491,4184=529,984,4184,9491$
832,8391,838,8335=832,838,8335,8391$
3544,351,3501,3550=351,3501,3544,3550$
3243,3235,3537,332=332,3235,3243,3537$
9710,643,2523,8089=643,2523,8089,9710$
200,768,6460,4464=200,768,4464,6460$
358,386,371,3707=358,371,386,3707$
8600,6409,247,818=247,818,6409,8600$
6854,1758,9412,785=785,1758,6854,9412$
582,1663,844,4517=582,844,1663,4517$
974,4398,643,6145=643,974,4398,6145$
961,9673,9611,9664=961,9611,9664,9673$
983,991,947,9052=947,983,991,9052$
7678,711,727,714=711,714,727,7678$
8906,450,376,842=376,450,842,8906$
247,5409,954,2134=247,954,2134,5409$
5035,5021,508,5056=508,5021,5035,5056$
542,5213,510,562=510,542,562,5213$
312,357,539,808=312,357,539,808$
629,367,540,354=354,367,540,629$
893,2034,409,239=239,409,893,2034$
235,213,2234,257=213,235,257,2234$
7189,741,773,7305=741,773,7189,7305$
3632,3679,360,366=360,366,3632,3679$
8223,2074,8698,839=839,2074,8223,8698$
7311,7428,7579,7469=7311,7428,7469,7579$
882,8850,885,888=882,885,888,8850$
416,4899,413,4534=413,416,4534,4899$
429,424,4202,429=424,429,429,4202$
174,1749,1701,177=174,177,1701,1749$
1194,121,137,1104=121,137,1104,1194$
7393,7309,7358,731=731,7309,7358,7393$
260,2662,2692,2639=260,2639,2662,2692$
865,8604,8683,8693=865,8604,8683,8693$
5845,537,5361,592=537,592,5361,5845$
925,922,9397,925=922,925,925,9397$
218,2119,2188,218=218,218,2119,2188$
6393,6479,6281,6657=6281,6393,6479,6657$
126,7933,8935,482=126,482,7933,8935$
987,960,9082,957=957,960,987,9082$
3390,699,876,524=524,699,876,3390$
5765,579,5721,575=575,579,5721,5765$
5902,572,5219,5233=572,5219,5233,5902$
964,9219,983,9897=964,983,9219,9897$
5628,1239,897,3036=897,1239,3036,5628$
5463,5414,5442,5408=5408,5414,5442,5463$
263,261,2942,2966=261,263,2942,2966$
2229,984,249,9221=249,984,2229,9221$
660,662,6604,6694=660,662,6604,6694$
485,4212,448,4753=448,485,4212,4753$
8612,2928,2267,715=715,2267,2928,8612$
678,604,676,653=604,653,676,678$
474,473,477,4752=473,474,477,4752$
3630,8839,946,6567=946,3630,6567,8839$
9612,907,9370,993=907,993,9370,9612$
989,989,9875,986=986,989,989,9875$
2334,231,233,238=231,233,238,2334$
7149,7131,714,7168=714,7131,7149,7168$
6458,1715,624,666=624,666,1715,6458$
5143,6403,335,8327=335,5143,6403,8327$
850,8571,859,8599=850,859,8571,8599$
473,472,4767,472=472,472,473,4767$
3423,345,3435,3431=345,3423,3431,3435$
538,5990,596,544=538,544,596,5990$
3364,3543,366,3046=366,3046,3364,3543$
390,3863,338,391=338,390,391,3863$
856,8504,850,857=850,856,857,8504$
925,376,966,284=284,376,925,966$
434,4707,428,434=428,434,434,4707$
156,5823,790,716=156,716,790,5823$
332,170,235,5836=170,235,332,5836$
6267,606,6621,6650=606,6267,6621,6650$
5349,537,5391,533=533,537,5349,5391$
6320,6382,601,304=304,601,6320,6382$
3755,3696,399,379=379,399,3696,3755$
529,5608,5698,522=522,529,5608,5698$
939,1537,3349,381=381,939,1537,3349$
1237,1619,420,574=420,574,1237,1619$
6174,709,1689,269=269,709,1689,6174$
739,7335,7373,737=737,739,7335,7373$
448,741,2724,973=448,741,973,2724$
661,6128,3785,5866=661,3785,5866,6128$
8142,806,867,841=806,841,867,8142$
1091,105,1085,1059=105,1059,1085,1091$
771,969,524,1138=524,771,969,1138$
5854,6074,7463,4353=4353,5854,6074,7463$
5935,1340,695,8238=695,1340,5935,8238$
4597,4505,4548,4548=4505,4548,4548,4597$
4892,6965,892,6960=892,4892,6960,6965$
355,359,359,3517=355,359,359,3517$
205,1468,924,6452=205,924,1468,6452$
4747,1442,524,934=524,934,1442,4747$
870,8774,879,873=870,873,879,8774$
649,831,1813,827=649,827,831,1813$
934,9323,937,9307=934,937,9307,9323$
345,3445,3416,3440=345,3416,3440,3445$
458,424,425,4853=424,425,458,4853$
879,8767,8783,870=870,879,8767,8783$
814,841,8957,823=814,823,841,8957$
469,461,4638,4696=461,469,4638,4696$
9645,960,963,9615=960,963,9615,9645$
7437,745,7421,740=740,745,7421,7437$
1694,8511,2253,3271=1694,2253,3271,8511$
748,6186,321,2713=321,748,2713,6186$
264,8782,6740,954=264,954,6740,8782$
3420,3402,348,3486=348,3402,3420,3486$
6114,594,9735,5533=594,5533,6114,9735$
561,573,573,546=546,561,573,573$
592,5431,538,5975=538,592,5431,5975$
681,6241,6207,6754=681,6207,6241,6754$
423,9308,4544,590=423,590,4544,9308$
7014,7569,725,750=725,750,7014,7569$
836,8303,831,835=831,835,836,8303$
395,425,994,454=395,425,454,994$
3190,311,3189,318=311,318,3189,3190$
7776,783,7624,7397=783,7397,7624,7776$
2559,8897,8734,9175=2559,8734,8897,9175$
271,2377,2381,2660=271,2377,2381,2660$
475,4750,4711,470=470,475,4711,4750$
165,1976,110,108=108,110,165,1976$
183,1224,1549,1412=183,1224,1412,1549$
273,2873,208,2124=208,273,2124,2873$
819,126,664,4726=126,664,819,4726$
8534,858,857,856=856,857,858,8534$
5399,503,506,5033=503,506,5033,5399$
9411,1010,8156,4692=1010,4692,8156,9411$
8372,8049,8825,8502=8049,8372,8502,8825$
773,7519,7598,7603=773,7519,7598,7603$
6245,6504,6261,6515=6245,6261,6504,6515$
