1000,7539,8738,9999=1000,7539,8738,9999$
1000,7912,1719,9999=1000,1719,7912,9999$
1000,4744,9246,9999=1000,4744,9246,9999$
1000,6607,5108,9999=1000,5108,6607,9999$
1000,5579,8773,9999=1000,5579,8773,9999$
1000,1832,4633,9999=1000,1832,4633,9999$
1000,7788,6986,9999=1000,6986,7788,9999$
1000,9319,5918,9999=1000,5918,9319,9999$
1000,3517,7018,9999=1000,3517,7018,9999$
1000,3693,9495,9999=1000,3693,9495,9999$
1000,1436,7138,9999=1000,1436,7138,9999$
1000,1722,3820,9999=1000,1722,3820,9999$
1000,6780,8682,9999=1000,6780,8682,9999$
1000,7239,9836,9999=1000,7239,9836,9999$
1000,8712,7910,9999=1000,7910,8712,9999$
1000,2818,3910,9999=1000,2818,3910,9999$
1000,2643,4842,9999=1000,2643,4842,9999$
1000,2059,4758,9999=1000,2059,4758,9999$
1000,9911,2314,9999=1000,2314,9911,9999$
1000,3690,1593,9999=1000,1593,3690,9999$
1000,4493,3591,9999=1000,3591,4493,9999$
1000,5680,7284,9999=1000,5680,7284,9999$
1000,1847,6749,9999=1000,1847,6749,9999$
1000,6480,4084,9999=1000,4084,6480,9999$
1000,5925,4828,9999=1000,4828,5925,9999$
1000,7822,2426,9999=1000,2426,7822,9999$
1000,2773,6274,9999=1000,2773,6274,9999$
1000,4946,7847,9999=1000,4946,7847,9999$
1000,7355,8454,9999=1000,7355,8454,9999$
1000,2188,8785,9999=1000,2188,8785,9999$
1000,4627,6726,9999=1000,4627,6726,9999$
1000,3818,6719,9999=1000,3818,6719,9999$
1000,5395,6099,9999=1000,5395,6099,9999$
1000,6229,8520,9999=1000,6229,8520,9999$
1000,3427,4525,9999=1000,3427,4525,9999$
1000,7599,9998,9999=1000,7599,9998,9999$
1000,7148,4646,9999=1000,4646,7148,9999$
1000,2410,3112,9999=1000,2410,3112,9999$
1000,9748,8049,9999=1000,8049,9748,9999$
1000,8377,2970,9999=1000,2970,8377,9999$
1000,6987,4888,9999=1000,4888,6987,9999$
1000,4286,3785,9999=1000,3785,4286,9999$
1000,8168,7763,9999=1000,7763,8168,9999$
1000,5417,6610,9999=1000,5417,6610,9999$
1000,5835,1736,9999=1000,1736,5835,9999$
1000,8197,6295,9999=1000,6295,8197,9999$
1000,6764,1861,9999=1000,1861,6764,9999$
1000,2469,9667,9999=1000,2469,9667,9999$
1000,5255,7754,9999=1000,5255,7754,9999$
1000,8677,3775,9999=1000,3775,8677,9999$
1000,4616,6815,9999=1000,4616,6815,9999$
1000,4526,9428,9999=1000,4526,9428,9999$
1000,8687,3986,9999=1000,3986,8687,9999$
1000,2514,1613,9999=1000,1613,2514,9999$
1000,7458,1757,9999=1000,1757,7458,9999$
1000,4464,3265,9999=1000,3265,4464,9999$
1000,4148,8443,9999=1000,4148,8443,9999$
1000,4025,2523,9999=1000,2523,4025,9999$
1000,1069,5766,9999=1000,1069,5766,9999$
1000,4749,5848,9999=1000,4749,5848,9999$
1000,5407,2706,9999=1000,2706,5407,9999$
1000,1056,4653,9999=1000,1056,4653,9999$
1000,5478,2875,9999=1000,2875,5478,9999$
1000,2945,3848,9999=1000,2945,3848,9999$
1000,9457,6656,9999=1000,6656,9457,9999$
1000,3318,2517,9999=1000,2517,3318,9999$
1000,9719,6818,9999=1000,6818,9719,9999$
1000,3408,5905,9999=1000,3408,5905,9999$
1000,2679,8978,9999=1000,2679,8978,9999$
1000,5028,3426,9999=1000,3426,5028,9999$
1000,9889,2988,9999=1000,2988,9889,9999$
1000,5268,4763,9999=1000,4763,5268,9999$
1000,9904,8806,9999=1000,8806,9904,9999$
1000,5046,2943,9999=1000,2943,5046,9999$
1000,3503,6405,9999=1000,3503,6405,9999$
1000,2881,1586,9999=1000,1586,2881,9999$
1000,7027,5125,9999=1000,5125,7027,9999$
1000,3946,6849,9999=1000,3946,6849,9999$
1000,9644,4346,9999=1000,4346,9644,9999$
1000,7696,3892,9999=1000,3892,7696,9999$
1000,8218,3417,9999=1000,3417,8218,9999$
1000,1249,6946,9999=1000,1249,6946,9999$
1000,4699,2797,9999=1000,2797,4699,9999$
1000,9216,3018,9999=1000,3018,9216,9999$
1000,2303,1004,9999=1000,1004,2303,9999$
1000,3248,1049,9999=1000,1049,3248,9999$
1000,4717,3814,9999=1000,3814,4717,9999$
1000,3472,5971,9999=1000,3472,5971,9999$
1000,2604,6700,9999=1000,2604,6700,9999$
1000,4509,8803,9999=1000,4509,8803,9999$
1000,2166,9561,9999=1000,2166,9561,9999$
1000,2154,7252,9999=1000,2154,7252,9999$
1000,9764,6669,9999=1000,6669,9764,9999$
1000,6745,2944,9999=1000,2944,6745,9999$
1000,3608,4807,9999=1000,3608,4807,9999$
1000,7519,5712,9999=1000,5712,7519,9999$
1000,6767,7965,9999=1000,6767,7965,9999$
1000,7938,8839,9999=1000,7938,8839,9999$
1000,2961,8365,9999=1000,2961,8365,9999$
1000,1658,5059,9999=1000,1658,5059,9999$
1000,2724,1528,9999=1000,1528,2724,9999$
1000,9323,7422,9999=1000,7422,9323,9999$
1000,7820,1622,9999=1000,1622,7820,9999$
1000,2392,9295,9999=1000,2392,9295,9999$
1000,2626,5722,9999=1000,2626,5722,9999$
1000,9525,5920,9999=1000,5920,9525,9999$
1000,3318,1019,9999=1000,1019,3318,9999$
1000,7908,8709,9999=1000,7908,8709,9999$
1000,7138,3832,9999=1000,3832,7138,9999$
1000,7239,1938,9999=1000,1938,7239,9999$
1000,8872,6673,9999=1000,6673,8872,9999$
1000,7158,4355,9999=1000,4355,7158,9999$
1000,4108,6303,9999=1000,4108,6303,9999$
1000,5404,4005,9999=1000,4005,5404,9999$
1000,1595,9694,9999=1000,1595,9694,9999$
1000,5955,8557,9999=1000,5955,8557,9999$
1000,6918,8819,9999=1000,6918,8819,9999$
1000,7502,9004,9999=1000,7502,9004,9999$
1000,2572,3379,9999=1000,2572,3379,9999$
1000,9227,6524,9999=1000,6524,9227,9999$
1000,7793,1698,9999=1000,1698,7793,9999$
1000,2890,4793,9999=1000,2890,4793,9999$
1000,9745,2942,9999=1000,2942,9745,9999$
1000,2621,6524,9999=1000,2621,6524,9999$
1000,5871,9779,9999=1000,5871,9779,9999$
1000,6208,5605,9999=1000,5605,6208,9999$
1000,2550,8454,9999=1000,2550,8454,9999$
1000,1882,4487,9999=1000,1882,4487,9999$
1000,2769,5865,9999=1000,2769,5865,9999$
1000,9278,8871,9999=1000,8871,9278,9999$
1000,4568,8867,9999=1000,4568,8867,9999$
1000,2878,6977,9999=1000,2878,6977,9999$
1000,6735,1639,9999=1000,1639,6735,9999$
1000,4077,1774,9999=1000,1774,4077,9999$
1000,2628,4724,9999=1000,2628,4724,9999$
1000,9660,4462,9999=1000,4462,9660,9999$
1000,6569,5967,9999=1000,5967,6569,9999$
1000,3689,8788,9999=1000,3689,8788,9999$
1000,3612,7516,9999=1000,3612,7516,9999$
1000,8629,6828,9999=1000,6828,8629,9999$
1000,3273,9179,9999=1000,3273,9179,9999$
1000,7633,3335,9999=1000,3335,7633,9999$
1000,1594,7099,9999=1000,1594,7099,9999$
1000,8519,9818,9999=1000,8519,9818,9999$
1000,6985,2787,9999=1000,2787,6985,9999$
1000,3689,8984,9999=1000,3689,8984,9999$
1000,2019,3711,9999=1000,2019,3711,9999$
1000,9994,2898,9999=1000,2898,9994,9999$
1000,4537,9138,9999=1000,4537,9138,9999$
1000,8755,7657,9999=1000,7657,8755,9999$
1000,5786,6489,9999=1000,5786,6489,9999$
1000,1038,8335,9999=1000,1038,8335,9999$
1000,3657,8756,9999=1000,3657,8756,9999$
1000,7992,3696,9999=1000,3696,7992,9999$
1000,9159,3458,9999=1000,3458,9159,9999$
1000,7593,5294,9999=1000,5294,7593,9999$
1000,1219,8318,9999=1000,1219,8318,9999$
1000,7695,1297,9999=1000,1297,7695,9999$
1000,4338,6936,9999=1000,4338,6936,9999$
1000,5201,2009,9999=1000,2009,5201,9999$
1000,2493,3691,9999=1000,2493,3691,9999$
1000,6777,4876,9999=1000,4876,6777,9999$
1000,2877,5678,9999=1000,2877,5678,9999$
1000,5225,1028,9999=1000,1028,5225,9999$
1000,9478,1573,9999=1000,1573,9478,9999$
1000,9405,1206,9999=1000,1206,9405,9999$
1000,1137,7434,9999=1000,1137,7434,9999$
1000,4879,2977,9999=1000,2977,4879,9999$
1000,9663,7469,9999=1000,7469,9663,9999$
1000,7643,2449,9999=1000,2449,7643,9999$
1000,7478,9771,9999=1000,7478,9771,9999$
1000,4163,7962,9999=1000,4163,7962,9999$
1000,5887,8986,9999=1000,5887,8986,9999$
1000,3214,7513,9999=1000,3214,7513,9999$
1000,6536,7630,9999=1000,6536,7630,9999$
1000,6509,4708,9999=1000,4708,6509,9999$
1000,5661,4168,9999=1000,4168,5661,9999$
1000,6068,7867,9999=1000,6068,7867,9999$
1000,7249,2745,9999=1000,2745,7249,9999$
1000,1036,6834,9999=1000,1036,6834,9999$
1000,1068,2267,9999=1000,1068,2267,9999$
1000,5567,6961,9999=1000,5567,6961,9999$
1000,1777,8971,9999=1000,1777,8971,9999$
1000,2097,1391,9999=1000,1391,2097,9999$
1000,4565,3660,9999=1000,3660,4565,9999$
1000,2605,1109,9999=1000,1109,2605,9999$
1000,3445,4147,9999=1000,3445,4147,9999$
1000,7997,9899,9999=1000,7997,9899,9999$
1000,6447,9741,9999=1000,6447,9741,9999$
1000,4980,5184,9999=1000,4980,5184,9999$
1000,4701,9307,9999=1000,4701,9307,9999$
1000,9832,6439,9999=1000,6439,9832,9999$
1000,2588,4987,9999=1000,2588,4987,9999$
1000,4269,2864,9999=1000,2864,4269,9999$
1000,3510,9118,9999=1000,3510,9118,9999$
1000,5828,1925,9999=1000,1925,5828,9999$
1000,9319,2516,9999=1000,2516,9319,9999$
1000,9462,6761,9999=1000,6761,9462,9999$
1000,7669,4764,9999=1000,4764,7669,9999$
1000,8095,7491,9999=1000,7491,8095,9999$
1000,1418,2319,9999=1000,1418,2319,9999$
1000,4148,8544,9999=1000,4148,8544,9999$
1000,3435,5934,9999=1000,3435,5934,9999$
1000,3515,9316,9999=1000,3515,9316,9999$
1000,3327,7229,9999=1000,3327,7229,9999$
1000,1450,4156,9999=1000,1450,4156,9999$
1000,1870,9771,9999=1000,1870,9771,9999$
1000,5992,4299,9999=1000,4299,5992,9999$
1000,2917,6519,9999=1000,2917,6519,9999$
1000,5788,9885,9999=1000,5788,9885,9999$
1000,9856,8952,9999=1000,8952,9856,9999$
1000,3338,7836,9999=1000,3338,7836,9999$
1000,2931,5636,9999=1000,2931,5636,9999$
1000,8589,3886,9999=1000,3886,8589,9999$
1000,5868,6961,9999=1000,5868,6961,9999$
1000,6076,5872,9999=1000,5872,6076,9999$
1000,9527,5229,9999=1000,5229,9527,9999$
1000,5312,1611,9999=1000,1611,5312,9999$
1000,5076,1174,9999=1000,1174,5076,9999$
1000,5653,3457,9999=1000,3457,5653,9999$
1000,2799,6993,9999=1000,2799,6993,9999$
1000,7664,8169,9999=1000,7664,8169,9999$
1000,3743,8546,9999=1000,3743,8546,9999$
1000,7128,4627,9999=1000,4627,7128,9999$
1000,7769,2968,9999=1000,2968,7769,9999$
1000,6679,8870,9999=1000,6679,8870,9999$
1000,7608,2409,9999=1000,2409,7608,9999$
1000,9629,5726,9999=1000,5726,9629,9999$
1000,8204,9105,9999=1000,8204,9105,9999$
1000,2651,6552,9999=1000,2651,6552,9999$
1000,9833,3739,9999=1000,3739,9833,9999$
1000,5823,6024,9999=1000,5823,6024,9999$
1000,1313,4115,9999=1000,1313,4115,9999$
1000,8910,1712,9999=1000,1712,8910,9999$
1000,7844,9349,9999=1000,7844,9349,9999$
1000,2079,8372,9999=1000,2079,8372,9999$
1000,3439,5731,9999=1000,3439,5731,9999$
1000,5158,8956,9999=1000,5158,8956,9999$
1000,1625,6724,9999=1000,1625,6724,9999$
1000,8797,1599,9999=1000,1599,8797,9999$
1000,1849,4945,9999=1000,1849,4945,9999$
1000,2887,4588,9999=1000,2887,4588,9999$
1000,5748,8947,9999=1000,5748,8947,9999$
1000,9597,5896,9999=1000,5896,9597,9999$
1000,1109,4907,9999=1000,1109,4907,9999$
1000,4836,2238,9999=1000,2238,4836,9999$
1000,1116,6915,9999=1000,1116,6915,9999$
1000,6728,2629,9999=1000,2629,6728,9999$
1000,5439,9633,9999=1000,5439,9633,9999$
1000,7024,4223,9999=1000,4223,7024,9999$
1000,1925,7827,9999=1000,1925,7827,9999$
1000,8985,4787,9999=1000,4787,8985,9999$
1000,8312,7119,9999=1000,7119,8312,9999$
1000,5389,2488,9999=1000,2488,5389,9999$
1000,4805,6406,9999=1000,4805,6406,9999$
1000,5828,2329,9999=1000,2329,5828,9999$
1000,1560,3466,9999=1000,1560,3466,9999$
1000,5068,4363,9999=1000,4363,5068,9999$
1000,1058,5651,9999=1000,1058,5651,9999$
1000,2591,9492,9999=1000,2591,9492,9999$
1000,9874,4676,9999=1000,4676,9874,9999$
1000,1806,2309,9999=1000,1806,2309,9999$
1000,9606,8902,9999=1000,8902,9606,9999$
1000,9167,3765,9999=1000,3765,9167,9999$
1000,7157,1253,9999=1000,1253,7157,9999$
1000,1481,2382,9999=1000,1481,2382,9999$
1000,8526,3823,9999=1000,3823,8526,9999$
1000,7324,9129,9999=1000,7324,9129,9999$
1000,8734,6337,9999=1000,6337,8734,9999$
1000,5788,4489,9999=1000,4489,5788,9999$
1000,6901,8705,9999=1000,6901,8705,9999$
1000,9827,4921,9999=1000,4921,9827,9999$
1000,1820,5728,9999=1000,1820,5728,9999$
1000,5500,6405,9999=1000,5500,6405,9999$
1000,7698,9897,9999=1000,7698,9897,9999$
1000,4635,8930,9999=1000,4635,8930,9999$
1000,9803,6504,9999=1000,6504,9803,9999$
1000,7258,8059,9999=1000,7258,8059,9999$
1000,9846,8942,9999=1000,8942,9846,9999$
1000,4771,3475,9999=1000,3475,4771,9999$
1000,5585,7088,9999=1000,5585,7088,9999$
1000,1546,3842,9999=1000,1546,3842,9999$
1000,1078,9677,9999=1000,1078,9677,9999$
1000,1869,3961,9999=1000,1869,3961,9999$
1000,5729,6823,9999=1000,5729,6823,9999$
1000,3029,1328,9999=1000,1328,3029,9999$
1000,6494,1397,9999=1000,1397,6494,9999$
1000,6601,1509,9999=1000,1509,6601,9999$
1000,9517,2816,9999=1000,2816,9517,9999$
1000,5569,3866,9999=1000,3866,5569,9999$
1000,8550,5255,9999=1000,5255,8550,9999$
1000,1823,3527,9999=1000,1823,3527,9999$
1000,1198,4393,9999=1000,1198,4393,9999$
1000,9287,7189,9999=1000,7189,9287,9999$
1000,5655,4457,9999=1000,4457,5655,9999$
1000,4159,9557,9999=1000,4159,9557,9999$
1000,2757,7158,9999=1000,2757,7158,9999$
1000,7773,4277,9999=1000,4277,7773,9999$
1000,3891,6593,9999=1000,3891,6593,9999$
1000,7567,3368,9999=1000,3368,7567,9999$
1000,2824,8921,9999=1000,2824,8921,9999$
1000,7408,1109,9999=1000,1109,7408,9999$
1000,6865,3964,9999=1000,3964,6865,9999$
1000,6255,2059,9999=1000,2059,6255,9999$
1000,8768,7862,9999=1000,7862,8768,9999$
1000,9099,2697,9999=1000,2697,9099,9999$
1000,8553,3456,9999=1000,3456,8553,9999$
1000,6974,1877,9999=1000,1877,6974,9999$
1000,6466,3069,9999=1000,3069,6466,9999$
1000,6247,2344,9999=1000,2344,6247,9999$
1000,8771,4475,9999=1000,4475,8771,9999$
1000,3841,2940,9999=1000,2940,3841,9999$
1000,9086,4683,9999=1000,4683,9086,9999$
1000,7991,9793,9999=1000,7991,9793,9999$
1000,7277,9571,9999=1000,7277,9571,9999$
1000,4818,2914,9999=1000,2914,4818,9999$
1000,2781,7087,9999=1000,2781,7087,9999$
1000,9432,1037,9999=1000,1037,9432,9999$
1000,4268,5662,9999=1000,4268,5662,9999$
1000,5177,3570,9999=1000,3570,5177,9999$
1000,8714,4019,9999=1000,4019,8714,9999$
1000,4266,7563,9999=1000,4266,7563,9999$
1000,8974,7875,9999=1000,7875,8974,9999$
1000,2739,6933,9999=1000,2739,6933,9999$
1000,2569,4665,9999=1000,2569,4665,9999$
1000,8424,9327,9999=1000,8424,9327,9999$
1000,4589,8885,9999=1000,4589,8885,9999$
1000,8068,7567,9999=1000,7567,8068,9999$
1000,1357,6852,9999=1000,1357,6852,9999$
1000,2837,7930,9999=1000,2837,7930,9999$
1000,6910,7819,9999=1000,6910,7819,9999$
1000,6933,4836,9999=1000,4836,6933,9999$
1000,6821,7920,9999=1000,6821,7920,9999$
1000,9802,2705,9999=1000,2705,9802,9999$
1000,1444,5345,9999=1000,1444,5345,9999$
1000,7561,3463,9999=1000,3463,7561,9999$
1000,7888,1981,9999=1000,1981,7888,9999$
1000,5038,7534,9999=1000,5038,7534,9999$
1000,2934,6738,9999=1000,2934,6738,9999$
1000,4918,8719,9999=1000,4918,8719,9999$
1000,1667,9568,9999=1000,1667,9568,9999$
1000,1997,8798,9999=1000,1997,8798,9999$
1000,6348,3149,9999=1000,3149,6348,9999$
1000,8638,4937,9999=1000,4937,8638,9999$
1000,8506,5700,9999=1000,5700,8506,9999$
1000,7399,1897,9999=1000,1897,7399,9999$
1000,4758,7851,9999=1000,4758,7851,9999$
1000,7711,3214,9999=1000,3214,7711,9999$
1000,8638,2832,9999=1000,2832,8638,9999$
1000,8986,3887,9999=1000,3887,8986,9999$
1000,2945,8448,9999=1000,2945,8448,9999$
1000,3398,4895,9999=1000,3398,4895,9999$
1000,8478,4279,9999=1000,4279,8478,9999$
1000,6705,8800,9999=1000,6705,8800,9999$
1000,4630,2538,9999=1000,2538,4630,9999$
1000,3896,2995,9999=1000,2995,3896,9999$
1000,5934,6637,9999=1000,5934,6637,9999$
1000,7492,5393,9999=1000,5393,7492,9999$
1000,5139,3438,9999=1000,3438,5139,9999$
1000,5054,9453,9999=1000,5054,9453,9999$
1000,3092,4691,9999=1000,3092,4691,9999$
1000,9729,8924,9999=1000,8924,9729,9999$
1000,4619,8917,9999=1000,4619,8917,9999$
1000,9544,6346,9999=1000,6346,9544,9999$
1000,9469,8568,9999=1000,8568,9469,9999$
1000,3956,1757,9999=1000,1757,3956,9999$
1000,9294,4890,9999=1000,4890,9294,9999$
1000,6477,4771,9999=1000,4771,6477,9999$
1000,9547,1049,9999=1000,1049,9547,9999$
1000,5807,6009,9999=1000,5807,6009,9999$
1000,8029,2322,9999=1000,2322,8029,9999$
1000,2227,8128,9999=1000,2227,8128,9999$
1000,2950,6356,9999=1000,2950,6356,9999$
1000,3850,7652,9999=1000,3850,7652,9999$
1000,9437,3138,9999=1000,3138,9437,9999$
1000,4049,8544,9999=1000,4049,8544,9999$
1000,2153,7951,9999=1000,2153,7951,9999$
1000,3014,2310,9999=1000,2310,3014,9999$
1000,8653,2359,9999=1000,2359,8653,9999$
1000,5426,1624,9999=1000,1624,5426,9999$
1000,6395,8693,9999=1000,6395,8693,9999$
1000,5748,9945,9999=1000,5748,9945,9999$
1000,8689,3788,9999=1000,3788,8689,9999$
1000,6865,5961,9999=1000,5961,6865,9999$
1000,4148,9447,9999=1000,4148,9447,9999$
1000,6671,7077,9999=1000,6671,7077,9999$
1000,3505,8602,9999=1000,3505,8602,9999$
1000,3847,9049,9999=1000,3847,9049,9999$
1000,8569,4867,9999=1000,4867,8569,9999$
1000,1946,5848,9999=1000,1946,5848,9999$
1000,7249,1548,9999=1000,1548,7249,9999$
1000,3294,4096,9999=1000,3294,4096,9999$
1000,8055,7353,9999=1000,7353,8055,9999$
1000,5345,2741,9999=1000,2741,5345,9999$
1000,9229,6521,9999=1000,6521,9229,9999$
1000,7883,4684,9999=1000,4684,7883,9999$
1000,3665,7268,9999=1000,3665,7268,9999$
1000,7069,2462,9999=1000,2462,7069,9999$
1000,6035,7731,9999=1000,6035,7731,9999$
1000,8427,4821,9999=1000,4821,8427,9999$
1000,3468,8867,9999=1000,3468,8867,9999$
1000,7848,3947,9999=1000,3947,7848,9999$
1000,2355,8057,9999=1000,2355,8057,9999$
1000,9896,7098,9999=1000,7098,9896,9999$
